provider,game_id,name,image_url,downloaded_file 
pragmatic_slot,vs9catz,The Catfather,,assets/Others/Pragmatic/vs9catz/vs9catz_200x200_NB.png 
pragmatic_slot,vs30catz,The Catfather Part II,,assets/Others/Pragmatic/vs30catz/vs30catz_200x200_NB.png 
pragmatic_slot,vs25wolfjpt,Wolf Gold Power Jackpot,,assets/Others/Pragmatic/vs25wolfjpt/vs25wolfjpt_200x200_NB.png 
pragmatic_slot,vs7monkeys_jp,7 Monkeys JP,,assets/Others/Pragmatic/vs7monkeys_jp/vs7monkeys_jp_200x200_NB.png 
pragmatic_slot,vsprg10bbbnza,Big Bass Bonanza Jackpot Play,,assets/Others/Pragmatic/vsprg10bbbnza/vsprg10bbbnza_200x200_NB.png 
pragmatic_slot,vsprg10bigbass,Big Bass Splash Jackpot Play,,assets/Others/Pragmatic/vsprg10bigbass/vsprg10bigbass_200x200_NB.png 
pragmatic_slot,vsprg10booktut,Book of Tut Jackpot Play,,assets/Others/Pragmatic/vsprg10booktut/vsprg10booktut_200x200_NB.png 
pragmatic_slot,vsprg20fruitpty,Fruit Party Jackpot Play,,assets/Others/Pragmatic/vsprg20fruitpty/vsprg20fruitpty_200x200_NB.png 
pragmatic_slot,vsprg20olympus,Gates of Olympus Jackpot Play,,assets/Others/Pragmatic/vsprg20olympus/vsprg20olympus_200x200_NB.png 
pragmatic_slot,vsprg5joker,Joker's Jewels Jackpot Play,,assets/Others/Pragmatic/vsprg5joker/vsprg5joker_200x200_NB.png 
pragmatic_slot,vsprg20starpr,Starlight Princess Jackpot Play,,assets/Others/Pragmatic/vsprg20starpr/vsprg20starpr_200x200_NB.png 
pragmatic_slot,vsprg20sugarush,Sugar Rush Jackpot Play,,assets/Others/Pragmatic/vsprg20sugarush/vsprg20sugarush_200x200_NB.png 
pragmatic_slot,vswaysaztecking,Aztec King Megaways,,assets/Others/Pragmatic/vswaysaztecking/vswaysaztecking_200x200_NB.png 
pragmatic_slot,vs20ninjapower,Power of Ninja,,assets/Others/Pragmatic/vs20ninjapower/vs20ninjapower_200x200_NB.png 
pragmatic_slot,vs10returndead,Return of the Dead,,assets/Others/Pragmatic/vs10returndead/vs10returndead_200x200_NB.png 
pragmatic_slot,vs20bnnzdice,Sweet Bonanza Dice,,assets/Others/Pragmatic/vs20bnnzdice/vs20bnnzdice_200x200_NB.png 
pragmatic_slot,vswayslofhero,Legend of Heroes Megaways,,assets/Others/Pragmatic/vswayslofhero/vswayslofhero_200x200_NB.png 
pragmatic_slot,vswayslight,Lucky Lightning,,assets/Others/Pragmatic/vswayslight/vswayslight_200x200_NB.png 
pragmatic_slot,vs243mwarrior,Monkey Warrior,,assets/Others/Pragmatic/vs243mwarrior/vs243mwarrior_200x200_NB.png 
pragmatic_slot,vsprg20fruitsw,Sweet Bonanza Jackpot Play,,assets/Others/Pragmatic/vsprg20fruitsw/vsprg20fruitsw_200x200_NB.png 
pragmatic_slot,vsprg20doghouse,The Dog House Jackpot Play,,assets/Others/Pragmatic/vsprg20doghouse/vsprg20doghouse_200x200_NB.png 
pragmatic_slot,vsprgwaysdogs,The Dog House Megaways Jackpot Play,,assets/Others/Pragmatic/vsprgwaysdogs/vsprgwaysdogs_200x200_NB.png 
pragmatic_slot,vs20clustersw,Snow Party,,assets/Others/Pragmatic/vs20clustersw/vs20clustersw_200x200_NB.png 
pragmatic_slot,vs20slightwdm,Idol Pop Fever,,assets/Others/Pragmatic/vs20slightwdm/vs20slightwdm_200x200_NB.png 
pragmatic_slot,vswaysbooboo,Furry Bonanza Megaways,,assets/Others/Pragmatic/vswaysbooboo/vswaysbooboo_200x200_NB.png 
pragmatic_slot,vs10egypt,Ancient Egypt,,assets/Others/Pragmatic/vs10egypt/vs10egypt_200x200_NB.png 
pragmatic_slot,vs5gemstone,Gemstone,,assets/Others/Pragmatic/vs5gemstone/vs5gemstone_200x200_NB.png 
pragmatic_slot,vs1ball,Lucky Dragon Ball,,assets/Others/Pragmatic/vs1ball/vs1ball_200x200_NB.png 
pragmatic_slot,vs20tweethouse,The Tweety House,,assets/Others/Pragmatic/vs20tweethouse/vs20tweethouse_200x200_NB.png 
pragmatic_slot,vs20amuleteg,Fortune of Giza,,assets/Others/Pragmatic/vs20amuleteg/vs20amuleteg_200x200_NB.png 
pragmatic_slot,vswayshammthor,Power of Thor Megaways,,assets/Others/Pragmatic/vswayshammthor/vswayshammthor_200x200_NB.png 
pragmatic_slot,vs15seoultrain,Zombie Train,,assets/Others/Pragmatic/vs15seoultrain/vs15seoultrain_200x200_NB.png 
pragmatic_slot,vs20rujakbnz,Rujak Bonanza,,assets/Others/Pragmatic/vs20rujakbnz/vs20rujakbnz_200x200_NB.png 
pragmatic_slot,vs20rockvegas,Rock Vegas,,assets/Others/Pragmatic/vs20rockvegas/vs20rockvegas_200x200_NB.png 
pragmatic_slot,vs25pandatemple,Panda Fortune 2,,assets/Others/Pragmatic/vs25pandatemple/vs25pandatemple_200x200_NB.png 
pragmatic_slot,vs15samurai4,Rise of Samurai 4,,assets/Others/Pragmatic/vs15samurai4/vs15samurai4_200x200_NB.png 
pragmatic_slot,vs20muertos,Muertos Multiplier Megaways,,assets/Others/Pragmatic/vs20muertos/vs20muertos_200x200_NB.png 
pragmatic_slot,vs20xmascarol,Christmas Carol Megaways,,assets/Others/Pragmatic/vs20xmascarol/vs20xmascarol_200x200_NB.png 
pragmatic_slot,vs20cleocatra,Cleocatra,,assets/Others/Pragmatic/vs20cleocatra/vs20cleocatra_200x200_NB.png 
pragmatic_slot,vs20farmfest,Barn Festival,,assets/Others/Pragmatic/vs20farmfest/vs20farmfest_200x200_NB.png 
pragmatic_slot,vs10floatdrg,Floating Dragon,,assets/Others/Pragmatic/vs10floatdrg/vs10floatdrg_200x200_NB.png 
pragmatic_slot,vs4096bufking,Buffalo King,,assets/Others/Pragmatic/vs4096bufking/vs4096bufking_200x200_NB.png 
pragmatic_slot,vs243lionsgold,5 Lions Gold,,assets/Others/Pragmatic/vs243lionsgold/vs243lionsgold_200x200_NB.png 
pragmatic_slot,vs20thunder,Inca Queen,,assets/Others/Pragmatic/vs20thunder/vs20thunder_200x200_NB.png 
pragmatic_slot,vs20olympdice,Gates of Olympus Dice,,assets/Others/Pragmatic/vs20olympdice/vs20olympdice_200x200_NB.png 
pragmatic_slot,vs25copsrobbers,Cash Patrol,,assets/Others/Pragmatic/vs25copsrobbers/vs25copsrobbers_200x200_NB.png 
pragmatic_slot,vswayswildwest,Wild West Gold Megaways,,assets/Others/Pragmatic/vswayswildwest/vswayswildwest_200x200_NB.png 
pragmatic_slot,vswaysfrywld,Spin & Score Megaways,,assets/Others/Pragmatic/vswaysfrywld/vswaysfrywld_200x200_NB.png 
pragmatic_slot,vs1024mahjwins,Mahjong Wins,,assets/Others/Pragmatic/vs1024mahjwins/vs1024mahjwins_200x200_NB.png 
pragmatic_slot,vswayscheist,Casino Heist Megaways,,assets/Others/Pragmatic/vswayscheist/vswayscheist_200x200_NB.png 
pragmatic_slot,vs20asgard,Kingdom of Asgard,,assets/Others/Pragmatic/vs20asgard/vs20asgard_200x200_NB.png 
pragmatic_slot,vs20olympgrace,Grace of Ebisu,,assets/Others/Pragmatic/vs20olympgrace/vs20olympgrace_200x200_NB.png 
pragmatic_slot,vswaysmonkey,3 Dancing Monkeys,,assets/Others/Pragmatic/vswaysmonkey/vswaysmonkey_200x200_NB.png 
pragmatic_slot,vs20dugems,Hot Pepper,,assets/Others/Pragmatic/vs20dugems/vs20dugems_200x200_NB.png 
pragmatic_slot,vs20mkrush,Wukong Rush,,assets/Others/Pragmatic/vs20mkrush/vs20mkrush_200x200_NB.png 
pragmatic_slot,vs10cowgold,Cowboys Gold,,assets/Others/Pragmatic/vs10cowgold/vs10cowgold_200x200_NB.png 
pragmatic_slot,vs4096magician,Magician's Secrets,,assets/Others/Pragmatic/vs4096magician/vs4096magician_200x200_NB.png 
pragmatic_slot,vs20mahjxbnz,Mahjong X,,assets/Others/Pragmatic/vs20mahjxbnz/vs20mahjxbnz_200x200_NB.png 
pragmatic_slot,vs243queenie,Queenie,,assets/Others/Pragmatic/vs243queenie/vs243queenie_200x200_NB.png 
pragmatic_slot,vs40spartaking,Spartan King,,assets/Others/Pragmatic/vs40spartaking/vs40spartaking_200x200_NB.png 
pragmatic_slot,vs20leprechaun,Leprechaun Song,,assets/Others/Pragmatic/vs20leprechaun/vs20leprechaun_200x200_NB.png 
pragmatic_slot,vs1024lionsd,5 Lions Dance,,assets/Others/Pragmatic/vs1024lionsd/vs1024lionsd_200x200_NB.png 
pragmatic_slot,vs50juicyfr,Juicy Fruits,,assets/Others/Pragmatic/vs50juicyfr/vs50juicyfr_200x200_NB.png 
pragmatic_slot,vs25mmouse,Money Mouse,,assets/Others/Pragmatic/vs25mmouse/vs25mmouse_200x200_NB.png 
pragmatic_slot,vs40wanderw,Wild Depths,,assets/Others/Pragmatic/vs40wanderw/vs40wanderw_200x200_NB.png 
pragmatic_slot,vswayschilheat,Chilli Heat Megaways,,assets/Others/Pragmatic/vswayschilheat/vswayschilheat_200x200_NB.png 
pragmatic_slot,vswaysbook,Book of Golden Sands,,assets/Others/Pragmatic/vswaysbook/vswaysbook_200x200_NB.png 
pragmatic_slot,vs1600drago,Drago - Jewels of Fortune,,assets/Others/Pragmatic/vs1600drago/vs1600drago_200x200_NB.png 
pragmatic_slot,vs20stickysymbol,The Great Stick-up,,assets/Others/Pragmatic/vs20stickysymbol/vs20stickysymbol_200x200_NB.png 
pragmatic_slot,vs25asgard,Asgard,,assets/Others/Pragmatic/vs25asgard/vs25asgard_200x200_NB.png 
pragmatic_slot,vs20magicpot,The Magic Cauldron,,assets/Others/Pragmatic/vs20magicpot/vs20magicpot_200x200_NB.png 
pragmatic_slot,cs3irishcharms,Irish Charms,,assets/Others/Pragmatic/cs3irishcharms/cs3irishcharms_200x200_NB.png 
pragmatic_slot,vs25kingdoms,3 Kingdoms - Battle of Red Cliffs,,assets/Others/Pragmatic/vs25kingdoms/vs25kingdoms_200x200_NB.png 
pragmatic_slot,vs5drmystery,Dragon Kingdom - Eyes of Fire,,assets/Others/Pragmatic/vs5drmystery/vs5drmystery_200x200_NB.png 
pragmatic_slot,vswaysseastory,Sea Fantasy,,assets/Others/Pragmatic/vswaysseastory/vswaysseastory_200x200_NB.png 
pragmatic_slot,scqog,"Queen of Gold 100,000",,assets/Others/Pragmatic/scqog/scqog_200x200_NB.png 
pragmatic_slot,vs25romeoandjuliet,Romeo and Juliet,,assets/Others/Pragmatic/vs25romeoandjuliet/vs25romeoandjuliet_200x200_NB.png 
avatarux_slot,140080,Crypto Crown 40,,assets/Dcace/Avatarux/Game Icon/Crypto Crown 40.png 
avatarux_slot,140081,Shippy D Pop,,assets/Dcace/Avatarux/Game Icon/Shippy D Pop.png 
avatarux_slot,140079,3 Jungle Beats,,assets/Dcace/Avatarux/Game Icon/3 Jungle Beats.png 
bgaming_slot,410237,Heart of Tiki,,assets/Dcace/BGaming/Game Icon/Heart of Tiki.png 
bgaming_slot,410236,Golden Avalon Hold and Win,,assets/Dcace/BGaming/Game Icon/Golden Avalon Hold and Win.png 
bgaming_slot,410238,Fortune Red Packets,,assets/Dcace/BGaming/Game Icon/Fortune Red Packets.png 
bgaming_slot,410239,Always Up! x10000,,assets/Dcace/BGaming/Game Icon/Always Up! x10000.png 
bgaming_slot,410240,Winter Trophy Hold and Win,,assets/Dcace/BGaming/Game Icon/Winter Trophy Hold and Win.png 
bgaming_slot,410106,Avalon: The Lost Kingdom,,assets/Dcace/BGaming/Game Icon/410106_Avalon: The Lost Kingdom.png 
bgaming_slot,410150,Kraken's Hunger,,assets/Dcace/BGaming/Game Icon/Krakens Hunger.png 
bgaming_slot,410164,OOF The Goldmine Planet,,assets/Dcace/BGaming/Game Icon/Oof.png 
bigtime_slot,250074,MONOPOLY TapCards,,assets/Dcace/Big Time Gaming/Game Icon/MONOPOLY TapCards.png 
bigtime_slot,250075,MONOPOLY Deluxe,,assets/Dcace/Big Time Gaming/Game Icon/MONOPOLY Deluxe.png 
booming_slot,610212,Genie Wishes,,assets/Dcace/Booming Games/Game Icon/Genie Wishes.png 
dcace_slot,99590019,Coinflip,,assets/Dcace/Originals (Tequity)/Game Icon/Coinflip.png 
dcace_slot,99590020,Trader,,assets/Dcace/Originals (Tequity)/Game Icon/Trader.png 
dcace_slot,99590015,Roulette,,assets/Dcace/Originals (Tequity)/Game Icon/Roulette.png 
dcace_slot,99590016,Slider,,assets/Dcace/Originals (Tequity)/Game Icon/Slider.png 
dcace_slot,99590018,Royal Drop,,assets/Dcace/Originals (Tequity)/Game Icon/Royal Drop.png 
evoplay_slot,110336,Cricket Duel,,assets/Dcace/Evoplay/Game Icon/Cricket Duel_.jpg 
evoplay_slot,110337,Mystic Alaska,,assets/Dcace/Evoplay/Game Icon/Mystic Alaska.jpg 
evoplay_slot,110333,Three Trojan Horses,,assets/Dcace/Evoplay/Game Icon/Three Trojan Horses.jpg 
ezugi_live,120141,Chinese New Year Auto Roulette,,assets/Dcace/Ezugi/Game Icon/Chinese New Year Auto Roulette.png 
ezugi_live,120142,EZ Dealer Roulette Russian,,assets/Dcace/Ezugi/Game Icon/EZ Dealer Roulette Russian.png 
hacksaw_slot,201698,Mortal Oath,,assets/Dcace/Hacksaw/Game Icon/Mortal Oath.png 
hacksaw_slot,201716,Lemur Levels,,assets/Dcace/Hacksaw/Game Icon/Lemur Levels.png 
hacksaw_slot,201712,Hot Ross,,assets/Dcace/Hacksaw/Game Icon/Hot Ross.png 
hacksaw_slot,201713,Dark Spiral,,assets/Dcace/Hacksaw/Game Icon/Dark Spiral.png 
hacksaw_slot,201714,Ghostly Hallows,,assets/Dcace/Hacksaw/Game Icon/Ghostly Hallows.png 
hacksaw_slot,201730,Jumpasaurs,,assets/Dcace/Hacksaw/Game Icon/Jumpasaurs.png 
hacksaw_slot,201732,Eternal Duel,,assets/Dcace/Hacksaw/Game Icon/Eternal Duel.png 
hacksawlatam_slot,551695,Mortal Oath,,assets/Dcace/Hacksaw/Game Icon/Mortal Oath.png 
hacksawlatam_slot,551713,Lemur Levels,,assets/Dcace/Hacksaw/Game Icon/Lemur Levels.png 
hacksawlatam_slot,551709,Hot Ross,,assets/Dcace/Hacksaw/Game Icon/Hot Ross.png 
hacksawlatam_slot,551710,Dark Spiral,,assets/Dcace/Hacksaw/Game Icon/Dark Spiral.png 
hacksawlatam_slot,551711,Ghostly Hallows,,assets/Dcace/Hacksaw/Game Icon/Ghostly Hallows.png 
hacksawlatam_slot,551727,Jumpasaurs,,assets/Dcace/Hacksaw/Game Icon/Jumpasaurs.png 
hacksawlatam_slot,551729,Eternal Duel,,assets/Dcace/Hacksaw/Game Icon/Eternal Duel.png 
hacksawrow_slot,531695,Mortal Oath,,assets/Dcace/Hacksaw/Game Icon/Mortal Oath.png 
hacksawrow_slot,531713,Lemur Levels,,assets/Dcace/Hacksaw/Game Icon/Lemur Levels.png 
hacksawrow_slot,531709,Hot Ross,,assets/Dcace/Hacksaw/Game Icon/Hot Ross.png 
hacksawrow_slot,531710,Dark Spiral,,assets/Dcace/Hacksaw/Game Icon/Dark Spiral.png 
hacksawrow_slot,531711,Ghostly Hallows,,assets/Dcace/Hacksaw/Game Icon/Ghostly Hallows.png 
hacksawrow_slot,531727,Jumpasaurs,,assets/Dcace/Hacksaw/Game Icon/Jumpasaurs.png 
hacksawrow_slot,531729,Eternal Duel,,assets/Dcace/Hacksaw/Game Icon/Eternal Duel.png 
nolimit_slot,180258,Supersized,,assets/Dcace/No Limit City/Game Icon/Supersized.png 
novomatic_slot,520128,Giza Fortunes Hold & Win,,assets/Dcace/Novomatic/Game ICON/Giza Fortunes Hold & Win.png 
novomatic_slot,520129,Cash Connection Charming Lady,,assets/Dcace/Novomatic/Game ICON/Cash Connection Charming Lady.png 
novomatic_slot,520139,Madame Moonlight,,assets/Dcace/Novomatic/Game ICON/Madame Moonlight.png 
novomatic_slot,520140,Devil's Coins Hotifre Hold & Win Buy Bonus,,assets/Dcace/Novomatic/Game ICON/Devil's Coins Hotifre Hold & Win Buy Bonus.png 
octoplay_slot,510131,3 Eternal Drums: Rhythm of Fortune,,assets/Dcace/Octoplay/Game ICON/3 Eternal Drums Rhythm of Fortune.jpg 
octoplay_slot,510132,8's on Fire: Supercharged,,assets/Dcace/Octoplay/Game ICON/8s on Fire Supercharged.jpg 
octoplay_slot,510134,15 Totem Stacks: Hold & Win,,assets/Dcace/Octoplay/Game ICON/15 Totem Stacks Hold & Win.jpg 
petersons_slot,300062,Rust World,,assets/Dcace/Peter & Sons/Game Icon/Rust World.png 
petersons_slot,300063,Bunny Heist,,assets/Dcace/Peter & Sons/Game Icon/Bunny Heist.png 
playgo_slot,160001,3-Hand Casino Hold'em,,assets/Dcace/Play'n Go/Game Icon/160001_3-Hand Casino Hold'em.png 
playgo_slot,160018,BlackJack MH,,assets/Dcace/Play'n Go/Game Icon/160018_Black Jack MH.png 
playgo_slot,160049,Double Exposure BlackJack MH,,assets/Dcace/Play'n Go/Game Icon/160049_Double Exposure BlackJack MH.jpg 
playgo_slot,160056,European BlackJack MH,,assets/Dcace/Play'n Go/Game Icon/160056_European BlackJack MH.jpg 
playgo_slot,160057,European Roulette Pro,,assets/Dcace/Play'n Go/Game Icon/160057_European Roulette Pro.png 
playgo_slot,160125,Mini Baccarat,,assets/Dcace/Play'n Go/Game Icon/160125_Mini Baccarat.png 
playgo_slot,160127,Money Wheel,,assets/Dcace/Play'n Go/Game Icon/160127_Money Wheel.png 
playgo_slot,160172,Single Deck BlackJack MH,,assets/Dcace/Play'n Go/Game Icon/160172_Single Deck.png 
playgo_slot,160181,Super Wheel,,assets/Dcace/Play'n Go/Game Icon/160181_Super Wheel.png 
playgo_slot,160335,Casino Hold'em,,assets/Dcace/Play'n Go/Game Icon/160335_Casino Hold'em.png 
playgo_slot,160484,Book of Dead GO Collect,,assets/Dcace/Play'n Go/Game Icon/Book of Dead GO Collect.jpg 
playgo_slot,160485,Book of Dead GO Collect High Limit,,assets/Dcace/Play'n Go/Game Icon/Book of Dead GO Collect High Limit.png 
playgo_slot,160486,Mega Don Triple Threat,,assets/Dcace/Play'n Go/Game Icon/Mega Don Triple Threat.png 
playgo_slot,160483,Wild North Radiant Skies GO Collect,,assets/Dcace/Play'n Go/Game Icon/Wild North Radiant Skies GO Collect.png 
pushgaming_slot,100215,Retro Tapes,,assets/Dcace/Push Gaming/Game Icon/100215_Razor Returns.jpg 
redtiger_slot,270378,Monopoly Cash is King,,assets/Dcace/RedTiger/Game Icon/Monopoly Cash is King.png 
redtiger_slot,270379,Revolvero,,assets/Dcace/RedTiger/Game Icon/Revolvero.png 
relax_slot,151076,Jacks or Better 4000 Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Jacks or Better 4000 Powerpoker™.png 
relax_slot,151077,Nines or Better Triple Win Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Nines or Better Triple Win Powerpoker™.png 
relax_slot,151078,Tens or Better SideBet Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Tens or Better SideBet Powerpoker™.png 
relax_slot,151079,Aces 6000 Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Aces 6000 Powerpoker™.png 
relax_slot,151080,Deuces Wild Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Deuces Wild Powerpoker™.png 
relax_slot,151081,Kings & Queens Side Bet Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Kings & Queens Side Bet Powerpoker™.png 
relax_slot,151082,Joker Poker Powerpoker‚Ñ¢,,assets/Dcace/Relax/Game Icon/Joker Poker Powerpoker™.png 
relax_slot,151104,Beast Gains,,assets/Dcace/Relax/Game Icon/Beast Gains.jpg 
relax_slot,151110,Frankenstein Wild Surge‚Äã,,assets/Dcace/Relax/Game Icon/Frankenstein Wild Surge.jpg 
relax_slot,151091,Treasure Tumble,,assets/Dcace/Relax/Game Icon/Treasure Tumble.jpg 
sa_live,420014,Baccarat C05,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420015,Baccarat C06,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420016,Baccarat C07,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420017,Speed Baccarat C08,,assets/Dcace/SA Gaming/game icon/SexyHall_SpeedBaccarat.jpg 
sa_live,420025,Speed Baccarat D08,,assets/Dcace/SA Gaming/game icon/DiamondHall_speed baccarat.jpg 
sa_live,420002,M Sic Bo,,assets/Dcace/SA Gaming/game icon/EmeraldHall_SicBo.jpg 
sa_live,420003,M Roulette,,assets/Dcace/SA Gaming/game icon/EmeraldHall_Roulette.jpg 
sa_live,420005,M Pok Deng,,assets/Dcace/SA Gaming/game icon/EmeraldHall_PokDeng.jpg 
sa_live,420007,M Andar Bahar,,assets/Dcace/SA Gaming/game icon/EmeraldHall_AndarBahar.jpg 
sa_live,420008,M Teen Patti 20-20,,assets/Dcace/SA Gaming/game icon/EmeraldHall_TeenPatti.jpg 
sa_live,420009,C Roulette,,assets/Dcace/SA Gaming/game icon/SexyHall_Roulette.jpg 
sa_live,420010,Baccarat C01,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420011,Baccarat C02,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420012,Baccarat C03,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sa_live,420013,Baccarat C04,,assets/Dcace/SA Gaming/game icon/SexyHall_Baccarat.jpg 
sevenmojos_slot,280074,Gold Club Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/Gold Club Auto Roulette.png 
sevenmojos_slot,280075,777x Gold Club Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/777x Gold Club Auto Roulette.png 
sevenmojos_slot,280076,Lotus Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/Lotus Auto Roulette.png 
sevenmojos_slot,280077,777x Lotus Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/777x Lotus Auto Roulette.png 
sevenmojos_slot,280078,Fizzling 40 Hot,,assets/Dcace/7 Mojos/Game Icons/Fizzling 40 Hot.png 
sevenmojos_slot,280079,Macao Royale Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/Macao Royale Auto Roulette.png 
sevenmojos_slot,280080,777x Macao Royale Auto Roulette,,assets/Dcace/7 Mojos/Game Icons/777x Macao Royale Auto Roulette.png 
sevenmojos_slot,280081,Crazy Tomato 60,,assets/Dcace/7 Mojos/Game Icons/Crazy Tomato 60.png 
slotmill_slot,230054,Lucy Luck and the Quest for Coins,,assets/Dcace/Slotmill/Game Icon/Lucy Luck and the Quest for Coins.png 
slotmill_slot,230055,Ranbow Rush,,assets/Dcace/Slotmill/Game Icon/Ranbow Rush.jpg 
spribe_etc,310013,Trader,,assets/Dcace/Spribe/Game Icon/Trader.png 
thunderkick_slot,340208,Second Thunder,,assets/Dcace/ThunderKick/Game Icon/Second Thunder.jpg 
turboasia_slot,360047,Vortex 2,,assets/Dcace/TurboGames/Game Icon/Vortex 2.png 
turborest_slot,390047,Vortex 2,,assets/Dcace/TurboGames/Game Icon/Vortex 2.png 
yggdrasil_slot,880564,10000X Gold 2,,assets/Dcace/Yggdrasil/Game Icon/10000X Gold 2.png 
yggdrasil_slot,880565,Dr. Cranko‚Äôs Lab,,assets/Dcace/Yggdrasil/Game Icon/Dr. Cranko’s Lab.png 
yggdrasil_slot,880571,CooCoo Cashoo,,assets/Dcace/Yggdrasil/Game Icon/CooCoo Cashoo.png 
yggdrasil_slot,880552,Pearl Reef Gigablox Multimax,,assets/Dcace/Yggdrasil/Game Icon/Pearl Reef Gigablox Multimax.png 
yggdrasil_slot,880554,Jack‚Äôs Beanstalk Bonanza,,assets/Dcace/Yggdrasil/Game Icon/Jack’s Beanstalk Bonanza.png 
yggdrasil_slot,880567,Zeus God of Gaming,,assets/Dcace/Yggdrasil/Game Icon/Zeus God of Gaming.png 
yggdrasil_slot,880572,Leprecat‚Äôs Gold,,assets/Dcace/Yggdrasil/Game Icon/Leprecat’s Gold.png 
yggdrasil_slot,880337,SuperCash Drop,,assets/Dcace/Yggdrasil/Game Icon/880192_SuperCash Drop.jpg 
