provider,game_id,name,image_url,downloaded_file
bgaming_slot,410172,Catdiana,,assets/Dcace/BGaming/Game Icon/Catdiana.png
bgaming_slot,410173,Dice Clash,,assets/Dcace/BGaming/Game Icon/Dice Clash.png
bgaming_slot,410174,Lucky Ducky,,assets/Dcace/BGaming/Game Icon/Lucky Ducky.png
bgaming_slot,410175,Tile Master,,assets/Dcace/BGaming/Game Icon/Tile Master.png
bgaming_slot,410176,Winter Fishing Club,,assets/Dcace/BGaming/Game Icon/Winter Fishing Club.png
bgaming_slot,410177,Disco Party,,assets/Dcace/BGaming/Game Icon/Disco Party.png
bgaming_slot,410178,Sakura Riches 60,,assets/Dcace/BGaming/Game Icon/Sakura Riches 60.png
bgaming_slot,410179,Plinko 2,,assets/Dcace/BGaming/Game Icon/Plinko 2.png
bgaming_slot,410180,Hot Chilli Bells,,assets/Dcace/BGaming/Game Icon/Hot Chilli Bells.png
bgaming_slot,410181,Wild Card Gang,,assets/Dcace/BGaming/Game Icon/Wild Card Gang.png
bgaming_slot,410182,All-Star Fruits,,assets/Dcace/BGaming/Game Icon/All-Star Fruits.png
bgaming_slot,410183,Joker‚Äö√Ñ√¥s Million,,assets/Dcace/BGaming/Game Icon/Joker’s Million.png
bgaming_slot,410184,Treasure of Anubis,,assets/Dcace/BGaming/Game Icon/Treasure of Anubis.png
bgaming_slot,410185,Alice WonderLuck,,assets/Dcace/BGaming/Game Icon/Alice WonderLuck.png
bgaming_slot,410186,Fortune Bells,,assets/Dcace/BGaming/Game Icon/Fortune Bells.png
bgaming_slot,410187,Doomsday Saloon,,assets/Dcace/BGaming/Game Icon/Doomsday Saloon.png
bgaming_slot,410189,Arrow Slot,,assets/Dcace/BGaming/Game Icon/Arrow Slot.png
bgaming_slot,410192,Olympus TRUEWAYS,,assets/Dcace/BGaming/Game Icon/Olympus TRUEWAYS.png
bgaming_slot,410193,Lucky Lu,,assets/Dcace/BGaming/Game Icon/Lucky Lu.png
bgaming_slot,410195,Retro Trader,,assets/Dcace/BGaming/Game Icon/Retro Trader.png
bgaming_slot,410196,Balloon Mania,,assets/Dcace/BGaming/Game Icon/Balloon Mania.png
bgaming_slot,410197,Penalty Duel,,assets/Dcace/BGaming/Game Icon/Penalty Duel.png
bgaming_slot,410198,Multihand Blackjack Pro 2,,assets/Dcace/BGaming/Game Icon/Multihand Blackjack Pro 2.png
bgaming_slot,410199,Dragon Queen MEGAWAYS,,assets/Dcace/BGaming/Game Icon/Dragon Queen MEGAWAYS.png
bgaming_slot,410201,Loki Loot,,assets/Dcace/BGaming/Game Icon/Loki Loot.png
bgaming_slot,410202,Football Plinko,,assets/Dcace/BGaming/Game Icon/Football Plinko.png
bgaming_slot,410203,Mystery Garden,,assets/Dcace/BGaming/Game Icon/Mystery Garden.png
bgaming_slot,410204,Golden Pinata Hold and Win,,assets/Dcace/BGaming/Game Icon/Golden Pinata Hold and Win.png
bgaming_slot,410205,Big Tuna Bonanza,,assets/Dcace/BGaming/Game Icon/Big Tuna Bonanza.png
bgaming_slot,410206,Infinity Pull,,assets/Dcace/BGaming/Game Icon/Infinity Pull.png
bgaming_slot,410207,Cat's Soup,,assets/Dcace/BGaming/Game Icon/Cat's Soup.png
bgaming_slot,410208,Lady Lucky Gun,,assets/Dcace/BGaming/Game Icon/Lady Lucky Gun.png
bgaming_slot,410209,Tramp Day TRUEWAYS,,assets/Dcace/BGaming/Game Icon/Tramp Day TRUEWAYS.png
bgaming_slot,410210,Wild Tiger 2,,assets/Dcace/BGaming/Game Icon/Wild Tiger 2.png
bgaming_slot,410211,Lucky Lager x9990,,assets/Dcace/BGaming/Game Icon/Lucky Lager x9990.png
bgaming_slot,410212,Bonanza Trillion,,assets/Dcace/BGaming/Game Icon/Bonanza Trillion.png
bgaming_slot,410213,Fortune Spin,,assets/Dcace/BGaming/Game Icon/Fortune Spin.png
bgaming_slot,410214,Classic Multihand Blackjack,,assets/Dcace/BGaming/Game Icon/Classic Multihand Blackjack.png
bgaming_slot,410215,Crystal Clusters,,assets/Dcace/BGaming/Game Icon/Crystal Clusters.png
bgaming_slot,410216,Grand Mustang,,assets/Dcace/BGaming/Game Icon/Grand Mustang.png
bgaming_slot,410217,Always Up!,,assets/Dcace/BGaming/Game Icon/Always Up!.png
bgaming_slot,410218,Merge Up 2,,assets/Dcace/BGaming/Game Icon/Merge Up 2.png
bgaming_slot,410219,Burning Chilli 243,,assets/Dcace/BGaming/Game Icon/Burning Chilli 243.png
bgaming_slot,410220,Fiesta Clusters,,assets/Dcace/BGaming/Game Icon/Fiesta Clusters.png
bgaming_slot,410221,Plinko 2 Halloween,,assets/Dcace/BGaming/Game Icon/Plinko 2 Halloween.png
bgaming_slot,410222,Face Off,,assets/Dcace/BGaming/Game Icon/Face Off.png
bgaming_slot,410223,Open It!,,assets/Dcace/BGaming/Game Icon/Open It!.png
